strains,gene_edit,spawn_type,spawn_weight,substrate_1,substrate_weight_1,substrate_2,substrate_weight_2,substrate_3,substrate_weight_3,substrate_4,substrate_weight_4,additive_1,additive_2,additive_3,water_absorption,bacteria,Temp_Growtent,Humidity_Growtent,Time_Growtent,CO2_conc,Press_type,Temp_Press,Force_Press,Time_Ovendrying,Temp_Ovendrying,Vacc_Overdrying
yyyyyyy,0,Buckwheat,73,Sawdust,54,Vegiplants,253,Straw,88,Vegiplants,288,cellulose,CaCO,cellulose,0.42,0,19,0.6298797578175215,19,3000,Hot-Pressed,85,28,29,80,0.054
zzzzzzzz,1,Barley,51,Vegiplants,93,Sawdust,225,Sawdust,97,Sawdust,224,CaSO4,cellulose,cellulose,0.38,1,23,0.7866817695507542,10,1000,Cold-Pressed,70,38,65,75,0.059
yyyyyyy,0,Oatmeal,66,Biertreber,90,Biertreber,223,Grass,61,Vegiplants,250,CaSO4,CaSO4,cellulose,0.33,0,20,0.7330224440376231,23,4500,Cold-Pressed,75,26,17,85,0.093
xxxxx,0,Bulgur,80,Straw,88,Sawdust,228,Hemp,63,Grass,223,CaSO4,CaCO,cellulose,0.34,0,26,0.8674974109996092,9,4500,Hot-Pressed,80,31,65,70,0.012
xxxxx,0,Bulgur,90,Straw,88,Sawdust,243,Vegiplants,62,Hemp,261,CaSO4,CaSO4,CaCO,0.5,0,18,0.8366142503354734,5,3000,Hot-Pressed,80,14,65,70,0.094
zzzzzzzz,1,BierTreber,86,Hemp,55,Vegiplants,207,Hemp,60,Hemp,240,CaCO,CaSO4,CaSO4,0.53,0,21,0.6201759672414036,24,2000,Hot-Pressed,75,20,53,70,0.032
zzzzzzzz,1,Bulgur,64,Sawdust,88,Hemp,218,Grass,50,Vegiplants,233,CaSO4,CaCO,CaSO4,0.35,0,26,0.6570922341301879,19,500,Cold-Pressed,85,40,5,75,0.056
xxxxx,1,BierTreber,51,Rapstraw,84,Biertreber,270,Hemp,90,Vegiplants,288,CaSO4,CaSO4,CaCO,0.3,0,19,0.9122792105092534,25,3500,Cold-Pressed,85,13,53,80,0.078
yyyyyyy,1,Bulgur,93,Grass,52,Rapstraw,283,Rapstraw,52,Vegiplants,222,CaSO4,cellulose,cellulose,0.34,0,26,0.6726984234591173,25,4500,Cold-Pressed,70,38,17,85,0.053
zzzzzzzz,0,Oatmeal,89,Hemp,51,Vegiplants,277,Grass,65,Straw,272,cellulose,CaSO4,cellulose,0.49,1,20,0.8818838017809493,5,1000,Hot-Pressed,70,55,17,75,0.084
yyyyyyy,1,Barley,51,Grass,77,Sawdust,237,Grass,92,Grass,300,CaCO,CaSO4,cellulose,0.31,0,22,0.6559987679123227,14,500,Hot-Pressed,85,57,41,85,0.025
xxxxx,0,Oatmeal,95,Hemp,75,Straw,229,Rapstraw,75,Rapstraw,227,cellulose,cellulose,CaSO4,0.38,0,23,0.7786145952938046,5,500,Non-Pressed,75,53,29,80,0.068
xxxxx,0,Buckwheat,87,Sawdust,73,Biertreber,276,Biertreber,51,Biertreber,295,CaSO4,CaSO4,cellulose,0.48,1,23,0.8511989708049853,23,4000,Hot-Pressed,85,24,29,70,0.007
yyyyyyy,1,Oatmeal,56,Biertreber,71,Hemp,237,Biertreber,87,Grass,259,cellulose,CaCO,cellulose,0.48,1,25,0.7037531675515252,10,1000,Cold-Pressed,70,25,5,80,0.053
xxxxx,0,BierTreber,69,Vegiplants,94,Sawdust,257,Vegiplants,77,Biertreber,297,CaCO,CaSO4,cellulose,0.56,0,26,0.9062337744544721,14,4000,Cold-Pressed,75,80,5,75,0.082
zzzzzzzz,1,Oatmeal,68,Biertreber,59,Vegiplants,229,Grass,51,Vegiplants,287,cellulose,cellulose,CaCO,0.55,1,22,0.8350520823233177,22,2000,Cold-Pressed,85,24,41,85,0.034
zzzzzzzz,0,BierTreber,65,Hemp,72,Rapstraw,202,Straw,94,Rapstraw,242,CaCO,CaCO,cellulose,0.43,0,24,0.8675071612533092,11,1000,Non-Pressed,70,32,17,70,0.079
xxxxx,1,Buckwheat,64,Vegiplants,77,Straw,248,Rapstraw,80,Biertreber,242,CaSO4,cellulose,CaCO,0.6,1,24,0.8471511413373475,5,1000,Cold-Pressed,70,64,65,75,0.081
yyyyyyy,1,BierTreber,91,Grass,92,Biertreber,294,Sawdust,54,Straw,206,cellulose,CaSO4,cellulose,0.59,1,26,0.8432663479930547,11,1500,Hot-Pressed,85,77,53,70,0.017
yyyyyyy,1,Bulgur,79,Grass,55,Vegiplants,264,Rapstraw,80,Hemp,219,CaCO,cellulose,CaSO4,0.53,1,22,0.6588559967396646,13,3500,Non-Pressed,85,33,65,85,0.039
xxxxx,1,Bulgur,57,Vegiplants,73,Sawdust,233,Biertreber,78,Straw,221,cellulose,CaCO,cellulose,0.55,0,25,0.8938001018155841,12,4500,Cold-Pressed,75,24,65,70,0.084
yyyyyyy,1,BierTreber,82,Grass,77,Biertreber,244,Hemp,67,Biertreber,280,CaSO4,CaCO,CaSO4,0.45,1,26,0.7926516850054307,15,2000,Cold-Pressed,80,21,5,85,0.085
xxxxx,0,Barley,58,Biertreber,82,Rapstraw,274,Hemp,52,Biertreber,265,CaCO,cellulose,CaSO4,0.32,1,25,0.6667350316263928,8,1000,Hot-Pressed,80,46,41,80,0.077
yyyyyyy,1,Buckwheat,64,Hemp,91,Biertreber,259,Hemp,62,Grass,200,cellulose,CaCO,cellulose,0.53,0,19,0.838434045872064,5,2000,Cold-Pressed,75,80,41,85,0.074
zzzzzzzz,0,Bulgur,52,Straw,98,Straw,256,Sawdust,98,Vegiplants,233,CaSO4,cellulose,CaCO,0.44,0,26,0.7488429571018316,7,3000,Non-Pressed,80,71,65,80,0.02
yyyyyyy,1,Bulgur,72,Vegiplants,78,Biertreber,222,Grass,76,Vegiplants,294,CaSO4,CaSO4,cellulose,0.47,1,21,0.8014545753307918,15,2000,Non-Pressed,80,27,29,80,0.09
zzzzzzzz,0,Oatmeal,90,Straw,71,Biertreber,236,Grass,61,Hemp,261,CaSO4,cellulose,cellulose,0.58,1,24,0.6606704829942243,8,4000,Cold-Pressed,70,71,5,75,0.083
yyyyyyy,1,Buckwheat,80,Vegiplants,83,Rapstraw,212,Straw,88,Rapstraw,227,cellulose,CaSO4,cellulose,0.46,0,24,0.6797235361545974,5,4500,Hot-Pressed,70,11,29,70,0.02
zzzzzzzz,0,Bulgur,79,Straw,67,Straw,216,Rapstraw,67,Straw,235,CaCO,cellulose,CaSO4,0.59,1,22,0.8962241690495114,24,4500,Hot-Pressed,75,73,17,75,0.056
xxxxx,0,Barley,87,Vegiplants,71,Biertreber,299,Rapstraw,59,Grass,255,CaSO4,CaCO,CaCO,0.56,0,27,0.6590621869315322,20,3500,Cold-Pressed,75,34,5,80,0.023
zzzzzzzz,0,Buckwheat,67,Hemp,99,Biertreber,213,Biertreber,53,Grass,254,cellulose,cellulose,cellulose,0.51,0,19,0.8431254819299028,12,500,Hot-Pressed,70,71,5,85,0.03
zzzzzzzz,0,Barley,50,Grass,94,Straw,287,Vegiplants,79,Vegiplants,282,CaSO4,cellulose,CaSO4,0.52,0,20,0.8767499843355604,20,1500,Hot-Pressed,85,67,53,70,0.024
zzzzzzzz,0,Bulgur,84,Biertreber,80,Vegiplants,209,Biertreber,96,Sawdust,269,CaSO4,CaSO4,CaCO,0.51,1,26,0.7243146494268433,15,3500,Cold-Pressed,80,48,17,70,0.009
yyyyyyy,0,Bulgur,68,Sawdust,72,Grass,247,Grass,72,Sawdust,247,CaSO4,cellulose,CaCO,0.31,1,25,0.8007040699966657,10,2000,Cold-Pressed,80,69,53,70,0.042
xxxxx,1,Bulgur,64,Straw,76,Grass,260,Straw,72,Sawdust,287,cellulose,CaSO4,CaCO,0.36,1,28,0.9191256761672854,16,4000,Non-Pressed,70,80,53,85,0.062
yyyyyyy,0,BierTreber,50,Hemp,90,Biertreber,283,Rapstraw,53,Grass,275,CaCO,CaSO4,CaSO4,0.55,1,20,0.6646472220793684,22,4500,Cold-Pressed,80,60,53,70,0.098
zzzzzzzz,1,BierTreber,86,Vegiplants,82,Sawdust,213,Hemp,86,Biertreber,241,cellulose,CaSO4,CaCO,0.38,0,24,0.8148879842725016,9,3000,Hot-Pressed,80,77,5,85,0.007
xxxxx,0,Barley,53,Hemp,92,Rapstraw,247,Straw,53,Biertreber,246,CaSO4,cellulose,CaSO4,0.42,1,27,0.6789003701207302,16,3000,Hot-Pressed,75,10,41,75,0.012
zzzzzzzz,1,Bulgur,71,Straw,98,Straw,299,Rapstraw,84,Biertreber,239,CaSO4,CaSO4,CaSO4,0.39,1,19,0.7488587947333907,15,500,Non-Pressed,85,14,65,75,0.062
zzzzzzzz,0,Barley,65,Grass,51,Rapstraw,296,Rapstraw,52,Biertreber,238,CaSO4,CaCO,CaCO,0.3,0,19,0.6065877535565332,23,4500,Cold-Pressed,80,23,5,75,0.057
xxxxx,0,Buckwheat,72,Sawdust,50,Rapstraw,290,Hemp,71,Biertreber,215,CaSO4,CaCO,CaCO,0.31,0,25,0.8979222254477979,15,2000,Hot-Pressed,85,46,5,70,0.027
yyyyyyy,0,BierTreber,91,Grass,52,Biertreber,210,Sawdust,96,Sawdust,260,CaCO,cellulose,cellulose,0.41,1,26,0.849491156125401,13,1500,Cold-Pressed,70,19,41,70,0.014
yyyyyyy,0,BierTreber,52,Biertreber,77,Vegiplants,215,Hemp,63,Sawdust,257,CaCO,CaCO,CaSO4,0.59,1,25,0.6672005432500346,25,3500,Non-Pressed,80,48,5,80,0.058
xxxxx,1,Barley,92,Hemp,94,Straw,294,Rapstraw,86,Straw,210,CaCO,cellulose,cellulose,0.34,0,19,0.7660653294299571,14,4500,Non-Pressed,80,67,17,75,0.001
xxxxx,1,Bulgur,77,Vegiplants,86,Rapstraw,244,Hemp,99,Grass,246,cellulose,CaCO,CaCO,0.44,0,28,0.6685147775939969,25,2000,Cold-Pressed,75,32,53,70,0.012
xxxxx,1,Oatmeal,93,Sawdust,93,Grass,224,Biertreber,78,Sawdust,288,CaCO,cellulose,cellulose,0.52,1,18,0.7985536369634162,21,1000,Hot-Pressed,75,63,53,80,0.099
xxxxx,1,BierTreber,75,Rapstraw,63,Straw,300,Hemp,100,Hemp,204,CaCO,CaSO4,CaCO,0.48,0,18,0.6562632442571189,22,3000,Hot-Pressed,85,66,41,80,0.036
xxxxx,0,Buckwheat,94,Straw,93,Grass,275,Hemp,62,Biertreber,249,CaSO4,CaCO,CaCO,0.38,1,18,0.8593496738070951,18,3000,Non-Pressed,80,63,29,75,0.074
zzzzzzzz,1,Oatmeal,85,Biertreber,78,Vegiplants,239,Straw,96,Vegiplants,214,cellulose,CaSO4,CaCO,0.58,0,22,0.8748686703131816,15,1000,Cold-Pressed,70,63,5,80,0.08
yyyyyyy,1,Barley,68,Biertreber,59,Vegiplants,211,Vegiplants,51,Straw,278,CaSO4,cellulose,cellulose,0.56,0,21,0.6585706252306364,11,2000,Non-Pressed,85,49,65,85,0.016
xxxxx,1,BierTreber,51,Vegiplants,52,Sawdust,252,Grass,89,Vegiplants,245,cellulose,CaCO,CaCO,0.33,1,24,0.7760328569257408,17,3500,Non-Pressed,70,50,65,80,0.051
yyyyyyy,0,Buckwheat,72,Sawdust,51,Vegiplants,221,Biertreber,52,Hemp,250,CaCO,CaSO4,CaSO4,0.58,0,21,0.7837462550071719,22,1500,Non-Pressed,85,45,65,85,0.073
zzzzzzzz,1,Oatmeal,86,Sawdust,80,Hemp,228,Sawdust,57,Sawdust,206,CaCO,CaCO,cellulose,0.36,1,25,0.8456582719177888,13,3500,Hot-Pressed,80,20,29,80,0.028
xxxxx,1,BierTreber,79,Hemp,77,Biertreber,275,Vegiplants,53,Rapstraw,224,CaSO4,CaCO,cellulose,0.49,1,26,0.6751541308578164,23,500,Hot-Pressed,70,33,17,80,0.035
yyyyyyy,0,Oatmeal,80,Rapstraw,64,Straw,227,Vegiplants,64,Rapstraw,207,CaSO4,CaSO4,CaSO4,0.5,1,27,0.6391536676568862,23,1500,Hot-Pressed,75,58,53,75,0.026
yyyyyyy,0,Barley,96,Vegiplants,71,Grass,300,Vegiplants,63,Hemp,211,CaCO,cellulose,cellulose,0.56,1,24,0.6578168478843758,15,500,Non-Pressed,85,19,17,70,0.081
zzzzzzzz,1,Bulgur,68,Biertreber,68,Rapstraw,234,Biertreber,55,Vegiplants,211,cellulose,CaSO4,CaSO4,0.46,1,20,0.8356491828557064,6,3500,Non-Pressed,80,25,65,70,0.046
yyyyyyy,0,Oatmeal,71,Rapstraw,65,Hemp,269,Biertreber,68,Sawdust,283,CaSO4,CaCO,cellulose,0.36,1,28,0.7609422263533409,22,1500,Hot-Pressed,75,41,17,85,0.032
zzzzzzzz,1,Bulgur,92,Biertreber,54,Vegiplants,294,Rapstraw,98,Vegiplants,214,cellulose,CaSO4,CaSO4,0.41,1,25,0.6202639797771938,15,2000,Cold-Pressed,75,62,5,70,0.034
yyyyyyy,1,BierTreber,63,Straw,75,Vegiplants,291,Grass,66,Biertreber,291,CaSO4,CaSO4,CaSO4,0.37,0,19,0.691933986300936,14,500,Non-Pressed,70,27,41,70,0.038
yyyyyyy,1,BierTreber,65,Biertreber,85,Rapstraw,217,Hemp,59,Biertreber,210,CaCO,CaCO,CaCO,0.42,1,18,0.7042449563232231,25,500,Cold-Pressed,85,69,17,70,0.099
yyyyyyy,1,Oatmeal,56,Vegiplants,81,Straw,236,Vegiplants,90,Sawdust,201,CaSO4,cellulose,CaSO4,0.37,0,23,0.8554017860748939,15,3500,Cold-Pressed,85,68,65,85,0.073
xxxxx,0,BierTreber,72,Sawdust,55,Straw,254,Sawdust,61,Biertreber,261,CaCO,CaCO,CaSO4,0.46,1,27,0.814241823937321,5,500,Cold-Pressed,70,39,29,85,0.059
yyyyyyy,0,BierTreber,53,Rapstraw,93,Biertreber,222,Vegiplants,63,Grass,226,cellulose,CaSO4,cellulose,0.43,1,18,0.7518130111071013,6,3500,Non-Pressed,75,79,53,80,0.013
yyyyyyy,0,Barley,55,Hemp,85,Straw,279,Grass,50,Rapstraw,245,CaCO,cellulose,CaCO,0.47,0,19,0.7433109837746645,14,3000,Non-Pressed,80,29,5,85,0.084
yyyyyyy,0,Buckwheat,88,Straw,72,Hemp,284,Vegiplants,68,Grass,261,CaCO,CaSO4,CaCO,0.37,1,23,0.6533454370697029,23,4000,Hot-Pressed,75,39,29,85,0.037
zzzzzzzz,0,Oatmeal,84,Rapstraw,65,Hemp,265,Hemp,59,Biertreber,211,cellulose,CaSO4,CaSO4,0.43,0,27,0.7577682567670808,19,2000,Cold-Pressed,75,22,41,85,0.005
xxxxx,1,Barley,65,Rapstraw,99,Rapstraw,270,Rapstraw,52,Biertreber,202,cellulose,CaSO4,CaSO4,0.51,0,22,0.8584213088109658,19,500,Cold-Pressed,70,70,5,75,0.011
zzzzzzzz,1,Buckwheat,63,Sawdust,94,Straw,267,Hemp,54,Biertreber,255,cellulose,cellulose,CaCO,0.33,1,28,0.8172786822293904,21,4000,Hot-Pressed,85,71,53,75,0.061
yyyyyyy,1,Barley,51,Vegiplants,77,Rapstraw,258,Biertreber,55,Vegiplants,213,CaSO4,CaCO,CaCO,0.44,1,23,0.9295717914132582,11,1500,Hot-Pressed,85,59,65,75,0.037
xxxxx,1,Bulgur,78,Hemp,51,Straw,269,Rapstraw,51,Hemp,230,CaSO4,CaSO4,CaCO,0.34,1,24,0.6312492597922972,8,500,Non-Pressed,80,11,29,85,0.055
zzzzzzzz,0,BierTreber,85,Hemp,66,Rapstraw,278,Sawdust,99,Hemp,246,cellulose,CaCO,CaSO4,0.59,0,20,0.8259363740258223,9,1000,Non-Pressed,70,19,65,85,0.023
xxxxx,0,Oatmeal,83,Vegiplants,67,Rapstraw,244,Sawdust,77,Vegiplants,208,cellulose,CaCO,CaSO4,0.57,1,26,0.8432270810568715,24,500,Non-Pressed,85,44,53,70,0.078
zzzzzzzz,0,BierTreber,100,Grass,87,Sawdust,229,Straw,51,Hemp,276,CaCO,CaSO4,CaSO4,0.5,0,27,0.8390180661807002,10,1500,Non-Pressed,85,36,17,75,0.019
xxxxx,1,Bulgur,76,Vegiplants,96,Vegiplants,223,Biertreber,94,Grass,295,CaSO4,cellulose,CaCO,0.43,0,27,0.7570619832299993,14,1000,Hot-Pressed,75,61,29,70,0.029
xxxxx,1,Bulgur,51,Grass,67,Biertreber,203,Hemp,82,Biertreber,207,CaCO,CaCO,cellulose,0.43,0,20,0.8463293969169763,24,500,Non-Pressed,75,25,17,70,0.037
zzzzzzzz,1,Buckwheat,72,Biertreber,79,Sawdust,278,Biertreber,72,Hemp,201,CaSO4,cellulose,cellulose,0.3,0,18,0.6465377653924083,22,3000,Hot-Pressed,70,58,41,80,0.059
zzzzzzzz,0,Buckwheat,53,Hemp,53,Straw,200,Rapstraw,63,Grass,290,CaCO,cellulose,cellulose,0.43,0,18,0.7647113502522143,25,1500,Hot-Pressed,80,38,53,80,0.062
xxxxx,1,Buckwheat,75,Straw,69,Vegiplants,202,Hemp,91,Vegiplants,263,CaSO4,CaSO4,cellulose,0.48,1,20,0.8696306303659751,21,2000,Non-Pressed,85,72,5,75,0.071
xxxxx,1,Barley,66,Sawdust,75,Hemp,289,Sawdust,66,Vegiplants,213,CaCO,cellulose,CaSO4,0.55,1,20,0.8464420176001939,8,1000,Hot-Pressed,80,71,29,85,0.056
xxxxx,1,Buckwheat,89,Vegiplants,58,Vegiplants,237,Biertreber,55,Straw,259,CaSO4,CaSO4,CaSO4,0.52,1,25,0.7233564715029472,6,4000,Cold-Pressed,75,14,65,70,0.044
xxxxx,0,Bulgur,80,Hemp,78,Rapstraw,200,Rapstraw,100,Hemp,247,CaSO4,cellulose,cellulose,0.5,1,18,0.7650303526727785,14,4500,Cold-Pressed,70,23,41,80,0.02
yyyyyyy,1,Barley,81,Rapstraw,63,Grass,286,Grass,73,Vegiplants,251,CaSO4,cellulose,cellulose,0.47,0,20,0.8324711014257516,13,4000,Non-Pressed,70,55,41,70,0.093
yyyyyyy,0,Oatmeal,56,Sawdust,77,Biertreber,207,Straw,50,Vegiplants,258,CaCO,CaSO4,CaSO4,0.57,0,28,0.8587082173633882,16,2500,Hot-Pressed,80,14,29,80,0.012
xxxxx,0,Oatmeal,66,Biertreber,53,Grass,250,Vegiplants,80,Hemp,235,CaSO4,cellulose,CaSO4,0.41,0,20,0.9383076402715023,7,2500,Non-Pressed,80,43,5,75,0.058
yyyyyyy,0,Bulgur,88,Rapstraw,65,Sawdust,243,Rapstraw,98,Straw,291,CaCO,cellulose,cellulose,0.58,1,28,0.6549132745632795,20,1000,Cold-Pressed,70,47,29,75,0.089
zzzzzzzz,0,Barley,57,Vegiplants,78,Grass,218,Straw,82,Sawdust,214,cellulose,CaSO4,CaCO,0.31,0,27,0.6733003034331948,18,4500,Non-Pressed,85,70,17,70,0.055
zzzzzzzz,0,Bulgur,81,Grass,91,Straw,297,Vegiplants,60,Sawdust,239,CaCO,CaCO,cellulose,0.33,0,22,0.6761776827194598,11,2500,Hot-Pressed,70,35,65,85,0.058
yyyyyyy,1,Oatmeal,83,Sawdust,82,Rapstraw,265,Straw,56,Vegiplants,241,cellulose,CaSO4,CaSO4,0.6,1,28,0.6595671165039416,9,4500,Cold-Pressed,75,59,41,70,0.055
yyyyyyy,1,Bulgur,73,Rapstraw,97,Vegiplants,262,Rapstraw,86,Straw,298,CaSO4,CaCO,CaCO,0.47,1,21,0.9380177149643198,8,500,Hot-Pressed,70,75,65,75,0.039
zzzzzzzz,0,Buckwheat,95,Grass,76,Hemp,218,Biertreber,60,Sawdust,263,CaSO4,CaSO4,cellulose,0.35,0,20,0.9428364193023793,23,4000,Hot-Pressed,80,25,41,80,0.034
xxxxx,1,Barley,62,Hemp,89,Sawdust,207,Straw,64,Hemp,293,cellulose,CaSO4,CaSO4,0.56,0,21,0.8452248698675692,25,4000,Cold-Pressed,70,22,41,85,0.073
yyyyyyy,0,Oatmeal,62,Rapstraw,93,Vegiplants,246,Hemp,95,Hemp,266,cellulose,CaSO4,CaCO,0.58,1,26,0.7797538514428963,8,500,Cold-Pressed,80,26,5,85,0.037
yyyyyyy,0,Oatmeal,60,Biertreber,74,Straw,220,Vegiplants,61,Biertreber,270,cellulose,cellulose,cellulose,0.34,1,23,0.8514638802466563,14,1000,Hot-Pressed,80,18,41,80,0.048
zzzzzzzz,0,Barley,89,Grass,82,Vegiplants,246,Hemp,66,Rapstraw,288,cellulose,CaSO4,cellulose,0.53,0,20,0.9368624225061419,10,2500,Cold-Pressed,80,54,53,80,0.095
yyyyyyy,0,BierTreber,84,Hemp,62,Straw,215,Hemp,91,Sawdust,296,cellulose,CaSO4,cellulose,0.51,1,20,0.7130619393272356,24,500,Cold-Pressed,70,64,65,85,0.057
