strains,gene_edit,spawn_type,spawn_weight,substrate_1,substrate_weight_1,substrate_2,substrate_weight_2,substrate_3,substrate_weight_3,substrate_4,substrate_weight_4,additive_1,additive_2,additive_3,water_absorption,bacteria,Temp_Growtent,Humidity_Growtent,Time_Growtent,CO2_conc,Press_type,Temp_Press,Force_Press,Time_Ovendrying,Temp_Ovendrying,Vacc_Overdrying
yyyyyyy,1,Barley,77,Rapstraw,100,Biertreber,288,Hemp,89,Rapstraw,269,CaSO4,CaCO,CaCO,0.44,0,20,0.828418700859353,22,4000,Non-Pressed,85,61,65,85,0.045
yyyyyyy,1,Barley,91,Biertreber,67,Rapstraw,252,Vegiplants,69,Straw,218,CaSO4,CaCO,CaCO,0.38,1,23,0.8115264885235218,8,3500,Hot-Pressed,80,64,17,70,0.018
xxxxx,1,Bulgur,55,Grass,65,Grass,254,Hemp,82,Straw,293,CaSO4,CaCO,cellulose,0.32,1,28,0.7970036844658898,21,1500,Hot-Pressed,85,23,65,70,0.002
xxxxx,0,Barley,94,Hemp,66,Sawdust,286,Biertreber,68,Sawdust,269,CaSO4,CaSO4,CaSO4,0.31,0,23,0.6840152789557962,10,1500,Non-Pressed,80,50,65,85,0.013
yyyyyyy,0,Barley,82,Straw,88,Rapstraw,238,Rapstraw,95,Biertreber,293,CaCO,CaSO4,CaCO,0.49,0,21,0.6305411112718928,7,1500,Non-Pressed,80,77,65,75,0.018
zzzzzzzz,0,Barley,87,Hemp,50,Sawdust,230,Straw,91,Grass,240,CaCO,CaCO,cellulose,0.56,0,24,0.6912866332313465,17,4500,Hot-Pressed,70,39,53,85,0.075
xxxxx,0,Bulgur,56,Grass,71,Vegiplants,230,Grass,64,Grass,210,CaCO,CaSO4,CaCO,0.6,0,20,0.9485878052945083,24,4500,Cold-Pressed,85,50,53,80,0.089
xxxxx,0,Barley,60,Hemp,54,Vegiplants,249,Rapstraw,90,Sawdust,280,CaSO4,CaSO4,CaCO,0.5,0,26,0.8758572928905313,10,500,Non-Pressed,80,51,65,75,0.051
yyyyyyy,1,Buckwheat,91,Biertreber,72,Hemp,222,Rapstraw,79,Hemp,295,CaSO4,CaSO4,CaSO4,0.42,1,22,0.649312905530494,15,1500,Non-Pressed,85,69,29,75,0.008
yyyyyyy,1,Buckwheat,63,Straw,67,Biertreber,249,Straw,73,Straw,239,cellulose,CaSO4,CaSO4,0.55,1,18,0.6469630945131052,20,3000,Cold-Pressed,70,46,41,80,0.008
zzzzzzzz,1,Buckwheat,95,Hemp,83,Sawdust,214,Straw,82,Straw,260,CaCO,CaSO4,CaSO4,0.42,0,27,0.8073587918112901,18,500,Cold-Pressed,80,54,17,85,0.058
zzzzzzzz,1,Buckwheat,98,Vegiplants,55,Hemp,210,Biertreber,77,Vegiplants,283,CaCO,CaCO,cellulose,0.44,1,26,0.8113405093445575,21,1500,Non-Pressed,75,18,53,80,0.015
yyyyyyy,1,Buckwheat,71,Hemp,82,Grass,237,Sawdust,99,Grass,207,cellulose,CaCO,CaSO4,0.49,1,19,0.9196103248793516,10,2500,Cold-Pressed,70,53,29,70,0.069
xxxxx,1,Bulgur,65,Biertreber,71,Sawdust,218,Vegiplants,55,Straw,238,CaSO4,CaSO4,cellulose,0.38,1,19,0.9035355234002711,22,500,Cold-Pressed,75,50,53,85,0.087
yyyyyyy,0,Bulgur,75,Rapstraw,54,Vegiplants,228,Grass,99,Grass,259,CaSO4,CaCO,cellulose,0.34,0,20,0.6997728322407826,7,1500,Cold-Pressed,70,40,5,85,0.034
zzzzzzzz,1,Oatmeal,95,Grass,62,Vegiplants,288,Rapstraw,72,Vegiplants,249,CaCO,CaSO4,CaCO,0.48,1,24,0.6756158049017136,9,2000,Cold-Pressed,80,33,65,85,0.086
zzzzzzzz,0,Barley,53,Rapstraw,56,Grass,246,Straw,65,Vegiplants,265,CaSO4,CaCO,cellulose,0.56,0,18,0.9271103127390472,10,2500,Hot-Pressed,70,17,29,75,0.055
xxxxx,0,Bulgur,89,Biertreber,51,Biertreber,244,Vegiplants,69,Sawdust,296,CaCO,cellulose,cellulose,0.38,1,27,0.6192467589224344,20,4500,Hot-Pressed,75,28,5,85,0.059
zzzzzzzz,0,Bulgur,51,Hemp,78,Hemp,269,Rapstraw,85,Straw,270,CaSO4,CaCO,CaSO4,0.48,1,21,0.7550855772212943,17,3500,Non-Pressed,70,67,65,75,0.034
xxxxx,1,Barley,86,Straw,77,Vegiplants,266,Hemp,69,Vegiplants,292,CaCO,cellulose,CaSO4,0.4,1,23,0.9175888123749281,5,1500,Cold-Pressed,85,60,17,70,0.097
zzzzzzzz,1,Oatmeal,67,Grass,68,Grass,278,Straw,77,Rapstraw,241,CaSO4,CaCO,CaCO,0.34,0,24,0.8703544969405136,23,4500,Cold-Pressed,75,28,65,70,0.057
xxxxx,0,Barley,94,Vegiplants,69,Hemp,221,Biertreber,62,Biertreber,220,CaSO4,CaCO,CaCO,0.38,1,22,0.6714803917862909,16,2000,Cold-Pressed,70,55,65,85,0.021
zzzzzzzz,0,Bulgur,53,Grass,54,Biertreber,203,Grass,96,Vegiplants,290,cellulose,CaSO4,CaSO4,0.49,1,21,0.7804634126484833,25,1000,Cold-Pressed,75,44,65,85,0.069
zzzzzzzz,0,Buckwheat,76,Grass,99,Straw,231,Biertreber,82,Biertreber,299,cellulose,CaCO,CaSO4,0.45,1,22,0.9427187359704814,6,2500,Cold-Pressed,85,62,29,85,0.006
zzzzzzzz,1,Oatmeal,79,Biertreber,91,Hemp,260,Sawdust,58,Hemp,271,cellulose,CaSO4,cellulose,0.39,1,19,0.7567824229687925,14,1500,Hot-Pressed,80,59,65,75,0.029
zzzzzzzz,0,Barley,52,Hemp,91,Hemp,268,Biertreber,72,Straw,259,cellulose,CaSO4,CaSO4,0.46,1,26,0.7572755626143968,5,3000,Non-Pressed,85,54,41,85,0.022
zzzzzzzz,0,BierTreber,71,Biertreber,66,Hemp,248,Sawdust,84,Grass,288,CaCO,CaCO,CaSO4,0.58,1,18,0.9443325247243342,22,4500,Cold-Pressed,80,28,65,80,0.072
yyyyyyy,0,Buckwheat,73,Rapstraw,73,Straw,243,Sawdust,79,Straw,264,CaCO,CaCO,CaCO,0.6,1,20,0.8682670299579911,18,4000,Non-Pressed,75,71,5,80,0.067
yyyyyyy,1,BierTreber,56,Rapstraw,94,Grass,219,Straw,90,Rapstraw,268,CaCO,CaCO,CaSO4,0.43,1,22,0.8173710604502771,7,3000,Cold-Pressed,75,52,53,85,0.098
yyyyyyy,1,Bulgur,89,Sawdust,61,Straw,252,Grass,51,Sawdust,239,cellulose,CaCO,CaSO4,0.43,1,21,0.918630784773952,14,1500,Cold-Pressed,75,17,65,80,0.058
zzzzzzzz,0,Oatmeal,95,Straw,55,Grass,217,Grass,51,Vegiplants,288,cellulose,CaSO4,cellulose,0.31,1,24,0.8419844415497978,23,500,Non-Pressed,75,27,53,85,0.077
yyyyyyy,1,Bulgur,68,Rapstraw,88,Straw,265,Biertreber,67,Rapstraw,260,cellulose,CaSO4,CaSO4,0.51,1,21,0.6395513341633428,23,2000,Non-Pressed,80,10,41,70,0.058
zzzzzzzz,1,Bulgur,70,Biertreber,74,Biertreber,228,Rapstraw,52,Hemp,282,cellulose,cellulose,CaSO4,0.51,0,28,0.7057799510581753,23,4500,Hot-Pressed,85,56,41,80,0.099
zzzzzzzz,1,BierTreber,82,Sawdust,76,Rapstraw,283,Hemp,55,Grass,269,cellulose,cellulose,CaCO,0.37,0,20,0.6662760200726098,21,4500,Non-Pressed,80,30,41,80,0.013
xxxxx,0,Oatmeal,55,Hemp,51,Biertreber,201,Grass,98,Hemp,234,cellulose,cellulose,CaCO,0.57,0,21,0.7228011249284438,25,2500,Non-Pressed,80,40,17,80,0.039
xxxxx,1,BierTreber,67,Straw,87,Straw,255,Grass,94,Biertreber,241,cellulose,CaSO4,CaSO4,0.48,0,23,0.9471589686459898,17,4500,Cold-Pressed,70,30,29,80,0.084
zzzzzzzz,1,Barley,78,Hemp,92,Vegiplants,245,Sawdust,83,Hemp,250,CaCO,CaCO,CaSO4,0.41,1,27,0.8116356932648084,6,500,Non-Pressed,80,51,41,75,0.044
zzzzzzzz,1,Bulgur,70,Vegiplants,53,Biertreber,271,Biertreber,77,Sawdust,241,cellulose,CaCO,cellulose,0.6,0,20,0.6456410919906691,22,4500,Non-Pressed,85,47,29,85,0.013
xxxxx,0,Buckwheat,57,Rapstraw,100,Rapstraw,246,Grass,62,Sawdust,291,CaSO4,CaSO4,CaSO4,0.46,1,22,0.6248674009035241,15,2500,Non-Pressed,80,76,65,80,0.047
xxxxx,0,Barley,91,Sawdust,98,Vegiplants,251,Sawdust,73,Vegiplants,236,cellulose,CaCO,CaSO4,0.43,1,21,0.944737020438497,21,2500,Cold-Pressed,80,61,29,85,0.012
xxxxx,0,Bulgur,63,Sawdust,57,Rapstraw,235,Grass,72,Hemp,246,CaCO,cellulose,CaSO4,0.6,1,25,0.856401395696032,20,4500,Cold-Pressed,70,16,17,75,0.037
xxxxx,0,Oatmeal,77,Straw,75,Vegiplants,267,Biertreber,78,Sawdust,293,CaCO,cellulose,cellulose,0.58,1,27,0.7610541208559081,14,1000,Hot-Pressed,75,58,65,75,0.002
yyyyyyy,0,Buckwheat,64,Rapstraw,97,Biertreber,300,Rapstraw,98,Rapstraw,226,cellulose,CaCO,CaSO4,0.32,1,24,0.8996295959264027,5,500,Hot-Pressed,80,72,5,70,0.062
zzzzzzzz,1,Bulgur,51,Vegiplants,61,Vegiplants,252,Hemp,53,Biertreber,203,CaSO4,CaSO4,CaCO,0.32,1,26,0.7173396217384626,19,2000,Cold-Pressed,75,70,29,85,0.042
xxxxx,1,BierTreber,60,Grass,84,Rapstraw,277,Vegiplants,82,Rapstraw,279,cellulose,CaSO4,CaCO,0.5,0,18,0.6495725384997559,19,2000,Cold-Pressed,85,76,53,85,0.099
xxxxx,1,Oatmeal,76,Biertreber,100,Sawdust,251,Sawdust,69,Rapstraw,268,CaSO4,CaCO,CaCO,0.44,1,22,0.8181754693451093,14,4500,Cold-Pressed,70,16,29,85,0.002
zzzzzzzz,0,Bulgur,56,Biertreber,52,Vegiplants,270,Biertreber,71,Grass,279,CaSO4,CaCO,cellulose,0.48,0,20,0.7350164929762911,9,1500,Hot-Pressed,70,77,53,75,0.08
yyyyyyy,0,Barley,81,Biertreber,79,Vegiplants,251,Sawdust,51,Hemp,246,CaCO,CaSO4,CaSO4,0.46,0,25,0.6202737088403498,10,4000,Hot-Pressed,85,44,41,85,0.033
xxxxx,0,Buckwheat,96,Vegiplants,52,Biertreber,289,Rapstraw,81,Sawdust,284,cellulose,CaCO,cellulose,0.52,1,26,0.6200716348912163,10,1500,Non-Pressed,85,78,65,75,0.075
zzzzzzzz,0,Barley,78,Vegiplants,63,Rapstraw,251,Rapstraw,63,Hemp,251,CaSO4,CaCO,cellulose,0.36,0,23,0.6718636080014834,12,3500,Cold-Pressed,80,71,65,75,0.017
xxxxx,1,Buckwheat,52,Sawdust,99,Vegiplants,255,Sawdust,85,Hemp,235,CaSO4,cellulose,cellulose,0.53,1,25,0.9286675414079469,22,3000,Non-Pressed,85,63,17,80,0.084
yyyyyyy,0,Barley,77,Sawdust,81,Hemp,264,Hemp,50,Biertreber,210,cellulose,cellulose,cellulose,0.47,0,26,0.841775633731456,23,3500,Cold-Pressed,70,16,29,75,0.068
xxxxx,0,Oatmeal,67,Straw,69,Vegiplants,265,Rapstraw,57,Vegiplants,293,cellulose,CaSO4,CaCO,0.38,0,28,0.7772962981389093,11,3500,Non-Pressed,75,64,17,85,0.078
yyyyyyy,1,Bulgur,71,Straw,53,Hemp,291,Grass,73,Hemp,300,CaSO4,cellulose,CaSO4,0.36,0,25,0.812229260133498,13,1000,Hot-Pressed,70,80,17,85,0.02
zzzzzzzz,0,Buckwheat,94,Sawdust,61,Hemp,216,Vegiplants,98,Grass,238,cellulose,cellulose,CaCO,0.35,1,24,0.9466946582425382,15,2000,Non-Pressed,75,48,17,85,0.066
zzzzzzzz,1,Oatmeal,75,Biertreber,66,Biertreber,212,Grass,58,Biertreber,216,CaCO,CaSO4,CaSO4,0.59,0,21,0.9247147306307852,7,1000,Non-Pressed,70,60,41,70,0.073
yyyyyyy,0,Bulgur,79,Rapstraw,99,Grass,226,Hemp,52,Straw,220,CaCO,cellulose,CaCO,0.33,1,23,0.9187098025711258,21,500,Cold-Pressed,85,22,29,75,0.092
xxxxx,0,Oatmeal,69,Biertreber,63,Grass,223,Grass,88,Rapstraw,293,CaCO,CaCO,cellulose,0.57,1,22,0.8185631249591623,9,3500,Cold-Pressed,75,40,41,80,0.037
xxxxx,1,BierTreber,94,Hemp,90,Sawdust,232,Rapstraw,86,Straw,249,cellulose,cellulose,CaCO,0.34,1,28,0.7394479747468738,16,2000,Cold-Pressed,70,60,17,85,0.082
zzzzzzzz,1,BierTreber,71,Sawdust,50,Hemp,283,Sawdust,65,Vegiplants,281,cellulose,cellulose,CaSO4,0.51,0,27,0.7522244073093383,10,500,Non-Pressed,85,21,17,75,0.01
zzzzzzzz,1,Oatmeal,85,Biertreber,54,Sawdust,235,Sawdust,88,Straw,227,CaSO4,CaCO,cellulose,0.41,0,27,0.7133951716506324,11,1000,Cold-Pressed,80,65,17,80,0.038
xxxxx,1,Barley,73,Grass,96,Sawdust,282,Biertreber,57,Biertreber,242,CaSO4,cellulose,CaSO4,0.47,0,24,0.6418933210252762,7,1500,Non-Pressed,80,55,41,80,0.071
yyyyyyy,0,Bulgur,54,Rapstraw,67,Sawdust,251,Hemp,55,Rapstraw,223,CaCO,CaSO4,CaSO4,0.32,0,20,0.7077709321257218,5,4000,Cold-Pressed,80,54,5,70,0.021
xxxxx,0,BierTreber,71,Biertreber,94,Grass,285,Sawdust,62,Straw,253,cellulose,cellulose,CaCO,0.32,0,26,0.7302838612880015,22,2500,Non-Pressed,70,64,65,80,0.01
zzzzzzzz,1,Buckwheat,69,Grass,87,Rapstraw,213,Straw,75,Straw,207,CaSO4,cellulose,CaSO4,0.36,0,18,0.7534567903134758,10,1500,Non-Pressed,80,26,65,80,0.06
yyyyyyy,1,Barley,56,Straw,81,Grass,282,Biertreber,73,Sawdust,280,CaCO,CaCO,cellulose,0.58,1,24,0.8274006186818971,8,1500,Hot-Pressed,70,76,53,85,0.009
xxxxx,0,BierTreber,94,Biertreber,77,Biertreber,283,Vegiplants,88,Biertreber,240,CaCO,cellulose,CaSO4,0.34,0,26,0.631483373244328,11,3500,Hot-Pressed,85,22,65,75,0.081
yyyyyyy,0,Oatmeal,70,Hemp,64,Straw,265,Straw,99,Straw,297,CaCO,CaSO4,CaCO,0.38,1,28,0.6044255957986171,25,4500,Hot-Pressed,80,60,53,80,0.069
zzzzzzzz,0,Oatmeal,92,Grass,63,Vegiplants,256,Hemp,96,Sawdust,299,CaSO4,CaSO4,cellulose,0.41,0,21,0.8752931578448694,24,3000,Cold-Pressed,75,58,5,80,0.016
yyyyyyy,0,Buckwheat,59,Sawdust,72,Biertreber,296,Biertreber,75,Rapstraw,253,cellulose,CaCO,cellulose,0.38,0,21,0.6584279388508583,13,500,Non-Pressed,75,12,5,85,0.043
xxxxx,0,Bulgur,84,Biertreber,76,Grass,291,Straw,64,Straw,240,cellulose,CaCO,CaSO4,0.51,0,26,0.8057611562375621,9,2000,Hot-Pressed,75,45,41,70,0.028
yyyyyyy,0,Barley,90,Biertreber,60,Straw,249,Hemp,82,Sawdust,232,CaSO4,CaSO4,CaCO,0.38,1,20,0.9072086300678499,22,3500,Hot-Pressed,75,70,53,85,0.067
yyyyyyy,1,Barley,71,Straw,89,Rapstraw,235,Grass,65,Straw,229,CaCO,cellulose,CaSO4,0.58,0,27,0.6323796235568989,8,500,Cold-Pressed,70,50,53,85,0.025
zzzzzzzz,0,Bulgur,78,Rapstraw,63,Rapstraw,265,Rapstraw,77,Straw,233,cellulose,cellulose,CaCO,0.31,0,28,0.646816087590647,19,3000,Hot-Pressed,75,34,29,75,0.065
zzzzzzzz,1,BierTreber,57,Vegiplants,67,Biertreber,219,Sawdust,63,Hemp,202,cellulose,cellulose,cellulose,0.39,1,23,0.8882487573793845,9,1500,Cold-Pressed,75,54,17,70,0.031
zzzzzzzz,1,Oatmeal,63,Sawdust,59,Sawdust,263,Straw,64,Biertreber,258,CaCO,CaSO4,cellulose,0.34,1,27,0.6477183075687651,6,2500,Non-Pressed,75,54,29,70,0.043
yyyyyyy,0,Oatmeal,92,Vegiplants,79,Hemp,211,Rapstraw,77,Hemp,296,CaSO4,CaSO4,CaCO,0.59,1,21,0.7399373601495388,19,4000,Hot-Pressed,80,65,29,75,0.027
xxxxx,0,BierTreber,88,Rapstraw,81,Vegiplants,204,Straw,74,Grass,210,cellulose,cellulose,cellulose,0.59,1,24,0.8227878491315819,12,3500,Cold-Pressed,80,49,41,85,0.092
zzzzzzzz,1,Bulgur,100,Grass,61,Sawdust,216,Straw,69,Sawdust,256,cellulose,CaSO4,CaSO4,0.31,1,26,0.7243709525676162,13,4500,Non-Pressed,75,65,5,80,0.011
yyyyyyy,0,Bulgur,92,Sawdust,98,Grass,237,Straw,69,Straw,239,CaCO,CaSO4,CaCO,0.33,1,25,0.8450386857917005,12,4000,Non-Pressed,85,16,17,80,0.015
xxxxx,0,BierTreber,86,Rapstraw,61,Rapstraw,291,Hemp,83,Straw,264,CaCO,CaSO4,CaSO4,0.56,1,25,0.9053148774219195,15,2500,Non-Pressed,75,55,29,70,0.073
zzzzzzzz,1,BierTreber,58,Grass,52,Sawdust,218,Sawdust,92,Rapstraw,232,CaSO4,CaSO4,cellulose,0.35,1,21,0.6876262833921056,6,500,Cold-Pressed,75,42,29,80,0.068
yyyyyyy,0,Oatmeal,84,Vegiplants,61,Biertreber,298,Hemp,74,Hemp,293,cellulose,cellulose,cellulose,0.5,1,24,0.9432846587863607,13,500,Hot-Pressed,75,64,65,70,0.079
zzzzzzzz,1,Bulgur,90,Grass,88,Sawdust,223,Grass,84,Rapstraw,263,CaSO4,CaSO4,cellulose,0.54,1,20,0.7448346888281754,20,1500,Hot-Pressed,80,52,5,85,0.051
xxxxx,1,Oatmeal,56,Hemp,91,Rapstraw,275,Hemp,51,Vegiplants,242,CaCO,CaSO4,CaSO4,0.35,1,27,0.7525902966875186,11,4000,Hot-Pressed,85,68,53,80,0.025
yyyyyyy,0,Buckwheat,86,Sawdust,83,Straw,286,Grass,81,Grass,258,CaSO4,CaSO4,CaSO4,0.37,0,23,0.761689060334907,16,4500,Hot-Pressed,70,18,65,75,0.025
yyyyyyy,0,Bulgur,77,Rapstraw,52,Grass,258,Rapstraw,57,Vegiplants,248,cellulose,CaSO4,CaSO4,0.51,0,18,0.6194301587517266,10,1500,Cold-Pressed,85,64,65,75,0.089
zzzzzzzz,0,Buckwheat,64,Hemp,90,Vegiplants,242,Hemp,80,Hemp,247,cellulose,CaCO,CaCO,0.59,1,22,0.7348403833522147,6,3500,Hot-Pressed,70,78,41,70,0.092
zzzzzzzz,1,Bulgur,53,Sawdust,65,Sawdust,211,Sawdust,83,Hemp,222,CaCO,CaSO4,CaCO,0.43,0,25,0.8744792365950398,10,2500,Non-Pressed,70,45,5,75,0.056
xxxxx,0,Oatmeal,60,Straw,86,Rapstraw,245,Biertreber,80,Biertreber,232,CaCO,CaCO,cellulose,0.45,0,25,0.8716198519939948,19,1000,Non-Pressed,85,55,17,75,0.047
zzzzzzzz,0,Buckwheat,85,Biertreber,58,Rapstraw,211,Hemp,85,Rapstraw,220,CaSO4,cellulose,CaCO,0.49,0,23,0.9028698408041382,21,4000,Hot-Pressed,70,49,53,70,0.018
yyyyyyy,0,Oatmeal,65,Rapstraw,96,Grass,291,Rapstraw,86,Straw,217,CaSO4,cellulose,cellulose,0.51,1,21,0.8918781888604757,15,1500,Hot-Pressed,75,17,5,85,0.052
xxxxx,1,Buckwheat,96,Grass,93,Straw,286,Rapstraw,61,Sawdust,270,CaSO4,cellulose,CaCO,0.31,1,28,0.9134411873220882,9,4500,Non-Pressed,85,72,29,75,0.066
yyyyyyy,0,Bulgur,68,Grass,76,Straw,212,Rapstraw,100,Rapstraw,228,CaSO4,CaCO,cellulose,0.37,1,22,0.6348851342060271,5,4000,Hot-Pressed,85,28,17,85,0.068
yyyyyyy,0,Barley,67,Hemp,93,Hemp,206,Biertreber,86,Biertreber,201,CaSO4,CaCO,CaSO4,0.56,0,21,0.7758268693683521,23,500,Hot-Pressed,75,73,5,85,0.062
xxxxx,1,Bulgur,67,Grass,64,Rapstraw,221,Straw,68,Sawdust,223,cellulose,cellulose,CaSO4,0.34,0,21,0.8219717813361531,22,4000,Non-Pressed,70,58,65,80,0.048
zzzzzzzz,1,Oatmeal,97,Hemp,55,Grass,240,Vegiplants,75,Vegiplants,212,CaCO,CaSO4,CaCO,0.55,0,23,0.7706041425487218,22,4000,Cold-Pressed,75,26,65,75,0.089
zzzzzzzz,0,Bulgur,92,Vegiplants,61,Vegiplants,227,Rapstraw,84,Hemp,239,CaSO4,CaCO,CaCO,0.59,0,23,0.9364106961698805,8,3000,Hot-Pressed,75,73,17,75,0.098
xxxxx,0,Buckwheat,51,Rapstraw,81,Vegiplants,213,Vegiplants,89,Straw,261,cellulose,cellulose,cellulose,0.51,0,20,0.7584785646548868,10,1500,Hot-Pressed,85,22,53,80,0.096
zzzzzzzz,1,Barley,76,Sawdust,69,Sawdust,215,Hemp,94,Grass,220,cellulose,CaSO4,CaCO,0.41,0,28,0.7992743579498273,22,4000,Non-Pressed,75,63,5,70,0.059
xxxxx,1,Oatmeal,95,Vegiplants,82,Rapstraw,255,Straw,68,Biertreber,248,CaCO,CaCO,CaSO4,0.57,0,20,0.6276229416499322,11,4500,Non-Pressed,75,42,41,75,0.069
yyyyyyy,1,Oatmeal,71,Straw,66,Hemp,295,Sawdust,93,Vegiplants,267,CaSO4,CaCO,CaCO,0.36,1,22,0.8808311216107155,10,3000,Cold-Pressed,70,39,17,75,0.055
zzzzzzzz,1,Buckwheat,75,Sawdust,60,Grass,203,Straw,54,Rapstraw,272,cellulose,CaCO,cellulose,0.53,1,27,0.7673163088542172,22,4500,Cold-Pressed,85,79,5,75,0.049
xxxxx,1,Buckwheat,55,Hemp,91,Vegiplants,229,Biertreber,63,Grass,251,cellulose,cellulose,CaSO4,0.36,1,21,0.698820224452281,10,4500,Hot-Pressed,85,80,53,80,0.094
zzzzzzzz,1,Buckwheat,88,Biertreber,76,Rapstraw,213,Rapstraw,73,Hemp,259,cellulose,CaSO4,CaCO,0.53,1,18,0.7303957079054266,13,3000,Non-Pressed,75,53,5,85,0.008
xxxxx,1,Oatmeal,93,Sawdust,78,Vegiplants,272,Sawdust,90,Vegiplants,272,CaSO4,CaCO,CaSO4,0.49,1,25,0.7080904709357522,15,4000,Non-Pressed,80,47,65,70,0.045
yyyyyyy,0,Buckwheat,71,Grass,70,Sawdust,264,Hemp,58,Biertreber,204,CaCO,CaCO,CaSO4,0.32,0,19,0.7498907158120695,22,500,Hot-Pressed,85,53,53,80,0.027
xxxxx,1,Buckwheat,70,Sawdust,54,Sawdust,282,Grass,56,Biertreber,283,cellulose,CaSO4,cellulose,0.56,0,24,0.6864087324011587,23,4000,Cold-Pressed,80,80,29,70,0.083
zzzzzzzz,0,Barley,67,Sawdust,90,Biertreber,203,Vegiplants,79,Hemp,271,CaSO4,cellulose,CaSO4,0.48,0,24,0.72669511370545,19,1000,Cold-Pressed,85,74,41,85,0.045
xxxxx,1,Buckwheat,61,Grass,98,Rapstraw,278,Rapstraw,98,Straw,265,cellulose,CaSO4,cellulose,0.37,1,18,0.942897824347444,16,1000,Hot-Pressed,80,70,41,85,0.06
yyyyyyy,0,Bulgur,51,Hemp,52,Straw,289,Grass,50,Rapstraw,229,CaSO4,cellulose,CaCO,0.32,1,19,0.6157540146819025,23,4000,Cold-Pressed,85,13,17,80,0.079
zzzzzzzz,0,Buckwheat,69,Grass,85,Vegiplants,230,Biertreber,79,Rapstraw,245,cellulose,CaSO4,cellulose,0.34,1,26,0.85326836906729,23,1500,Hot-Pressed,70,38,5,80,0.055
zzzzzzzz,0,Oatmeal,75,Rapstraw,80,Rapstraw,293,Straw,57,Sawdust,264,CaCO,CaCO,CaCO,0.3,0,22,0.6805498091364135,23,500,Cold-Pressed,85,21,65,80,0.035
zzzzzzzz,1,Buckwheat,70,Vegiplants,68,Grass,211,Biertreber,75,Straw,274,CaSO4,CaCO,cellulose,0.44,1,23,0.7771734697555612,15,4500,Hot-Pressed,70,46,41,80,0.04
yyyyyyy,0,Bulgur,67,Hemp,71,Hemp,228,Straw,93,Vegiplants,292,CaCO,cellulose,CaSO4,0.58,1,19,0.8043804820151235,25,1000,Non-Pressed,80,67,17,70,0.083
zzzzzzzz,0,Buckwheat,59,Biertreber,70,Biertreber,245,Straw,77,Rapstraw,258,CaCO,CaSO4,CaCO,0.35,0,19,0.6863406855413291,7,3000,Cold-Pressed,75,15,29,75,0.097
zzzzzzzz,0,Bulgur,78,Rapstraw,83,Biertreber,231,Hemp,54,Vegiplants,286,CaCO,CaSO4,CaCO,0.41,0,27,0.6005966255405296,23,3500,Non-Pressed,70,15,65,80,0.014
yyyyyyy,0,Bulgur,100,Hemp,60,Sawdust,296,Sawdust,54,Sawdust,263,cellulose,cellulose,CaCO,0.34,1,27,0.8168108100909597,22,2000,Cold-Pressed,75,27,65,85,0.021
zzzzzzzz,0,Oatmeal,71,Rapstraw,97,Rapstraw,290,Rapstraw,99,Vegiplants,203,CaSO4,CaSO4,CaCO,0.44,0,28,0.8017076795291256,18,1500,Non-Pressed,85,50,65,80,0.064
zzzzzzzz,0,BierTreber,99,Biertreber,55,Grass,274,Hemp,90,Vegiplants,260,CaSO4,cellulose,CaCO,0.56,1,24,0.8594608252490401,18,500,Non-Pressed,75,64,5,75,0.047
yyyyyyy,1,Oatmeal,66,Straw,58,Sawdust,273,Hemp,69,Rapstraw,291,cellulose,cellulose,CaCO,0.44,1,23,0.6135703287686831,22,1000,Hot-Pressed,75,66,17,85,0.029
xxxxx,0,Buckwheat,79,Hemp,98,Straw,272,Hemp,91,Hemp,228,CaCO,CaCO,CaSO4,0.37,1,19,0.6616467666415552,9,3500,Hot-Pressed,70,73,41,70,0.032
zzzzzzzz,0,Oatmeal,60,Vegiplants,69,Grass,277,Hemp,89,Rapstraw,268,CaSO4,CaCO,CaCO,0.56,1,22,0.8346962043964656,21,4000,Hot-Pressed,75,69,17,75,0.059
xxxxx,1,Barley,71,Vegiplants,91,Rapstraw,219,Grass,76,Biertreber,259,CaSO4,CaSO4,CaCO,0.36,0,23,0.9012018480603474,25,4500,Cold-Pressed,75,42,29,85,0.075
zzzzzzzz,0,Bulgur,87,Vegiplants,96,Rapstraw,293,Vegiplants,74,Rapstraw,260,cellulose,cellulose,CaSO4,0.59,0,19,0.9465718803259107,22,1000,Non-Pressed,75,19,5,75,0.081
xxxxx,1,BierTreber,59,Hemp,60,Vegiplants,300,Biertreber,57,Rapstraw,274,cellulose,CaCO,CaSO4,0.54,1,24,0.6049966663979173,14,4500,Cold-Pressed,70,58,5,75,0.059
yyyyyyy,1,Buckwheat,69,Sawdust,65,Vegiplants,272,Vegiplants,73,Rapstraw,287,CaCO,CaSO4,cellulose,0.54,1,23,0.7761791528548734,12,2000,Non-Pressed,80,32,53,75,0.018
yyyyyyy,1,Oatmeal,70,Grass,86,Rapstraw,288,Vegiplants,53,Grass,276,CaCO,CaCO,CaCO,0.48,1,24,0.7748156488467517,20,2000,Cold-Pressed,85,75,29,75,0.061
yyyyyyy,1,Oatmeal,94,Straw,89,Grass,281,Grass,68,Biertreber,250,CaSO4,CaCO,CaCO,0.43,1,27,0.8226185814708399,8,1500,Hot-Pressed,80,68,29,75,0.083
